subscriber_id,signup_date_key,signup_date,country_id,region_id,current_plan_id,primary_device_id,acquisition_channel,subscriber_status,churn_date_key,tenure_months,extra_members_count,estimated_ltv_usd
100304,20201215,2020-12-15,7,2,4,1,Search & SEO,Active,,60,0,929.4
100305,20210322,2021-03-22,1,1,4,1,Search & SEO,Churned,20251105.0,56,0,867.44
100306,20210616,2021-06-16,4,2,4,3,Organic Word of Mouth,Active,,54,0,836.46
100307,20240620,2024-06-20,20,4,4,1,Organic Word of Mouth,Active,,18,0,278.82
100308,20231106,2023-11-06,4,2,5,5,Smart TV Pre-install,Active,,25,0,574.75
100309,20220424,2022-04-24,11,2,1,1,Organic Word of Mouth,Active,,44,0,219.56
100310,20200513,2020-05-13,1,1,4,2,Organic Word of Mouth,Active,,67,0,1037.83
100311,20220823,2022-08-23,9,2,4,3,Social Media Campaign,Active,,40,0,619.6
100312,20241029,2024-10-29,13,3,4,1,Organic Word of Mouth,Active,,14,2,440.58
100313,20210612,2021-06-12,17,3,5,1,ISP / Telco Bundle,Active,,54,0,1241.46
100314,20210419,2021-04-19,2,1,4,1,Organic Word of Mouth,Churned,20221027.0,18,0,278.82
100315,20210915,2021-09-15,1,1,4,1,Organic Word of Mouth,Churned,20230525.0,20,0,309.8
100316,20251002,2025-10-02,1,1,1,1,Social Media Campaign,Active,,2,0,9.98
100317,20231227,2023-12-27,4,2,3,2,Organic Word of Mouth,Active,,24,0,167.76
100318,20251101,2025-11-01,8,2,4,3,Organic Word of Mouth,Active,,1,0,15.49
100319,20250619,2025-06-19,19,4,4,1,Organic Word of Mouth,Active,,6,0,92.94
100320,20240321,2024-03-21,24,4,1,4,ISP / Telco Bundle,Active,,21,0,104.79
100321,20210419,2021-04-19,3,2,4,1,Referral,Churned,20250711.0,51,0,789.99
100322,20250419,2025-04-19,1,1,4,2,Organic Word of Mouth,Active,,8,0,123.92
100323,20240428,2024-04-28,17,3,1,1,Organic Word of Mouth,Active,,20,0,99.8
100324,20210109,2021-01-09,6,2,4,1,Smart TV Pre-install,Active,,59,0,913.91
100325,20210410,2021-04-10,14,3,4,1,Smart TV Pre-install,Churned,20240422.0,36,0,557.64
100326,20210630,2021-06-30,11,2,4,4,Organic Word of Mouth,Churned,20231207.0,30,0,464.7
100327,20241007,2024-10-07,13,3,1,1,ISP / Telco Bundle,Active,,14,0,69.86
100328,20240423,2024-04-23,19,4,3,2,Smart TV Pre-install,Churned,20240613.0,2,0,13.98
100329,20250315,2025-03-15,6,2,3,2,Organic Word of Mouth,Active,,9,0,62.91
100330,20240827,2024-08-27,1,1,1,2,Social Media Campaign,Churned,20250531.0,9,0,44.91
100331,20220612,2022-06-12,1,1,4,1,Referral,Churned,20231121.0,17,0,263.33
100332,20230609,2023-06-09,22,4,3,5,Referral,Churned,20231208.0,6,0,41.94
100333,20250717,2025-07-17,1,1,5,6,Organic Word of Mouth,Active,,5,0,114.95
100334,20250204,2025-02-04,1,1,4,2,Search & SEO,Churned,20250809.0,6,0,92.94
100335,20210701,2021-07-01,13,3,4,1,ISP / Telco Bundle,Active,,53,0,820.97
100336,20230217,2023-02-17,5,2,4,1,Search & SEO,Churned,20241111.0,21,0,325.29
100337,20231202,2023-12-02,13,3,3,3,ISP / Telco Bundle,Active,,24,0,167.76
100338,20230922,2023-09-22,13,3,3,1,Organic Word of Mouth,Active,,27,0,188.73
100339,20210502,2021-05-02,5,2,4,3,Search & SEO,Active,,55,0,851.95
100340,20221216,2022-12-16,1,1,4,3,ISP / Telco Bundle,Active,,36,0,557.64
100341,20250906,2025-09-06,19,4,5,1,Social Media Campaign,Active,,3,1,92.94
100342,20230927,2023-09-27,1,1,3,4,Social Media Campaign,Churned,20240708.0,10,0,69.9
100343,20240729,2024-07-29,4,2,4,1,ISP / Telco Bundle,Active,,17,0,263.33
100344,20250821,2025-08-21,20,4,3,4,Organic Word of Mouth,Active,,4,0,27.96
100345,20241211,2024-12-11,20,4,4,1,Search & SEO,Active,,12,0,185.88
100346,20220310,2022-03-10,8,2,1,2,Organic Word of Mouth,Active,,45,0,224.55
100347,20241213,2024-12-13,19,4,3,1,Search & SEO,Active,,12,0,83.88
100348,20201228,2020-12-28,13,3,1,1,Social Media Campaign,Active,,60,0,299.4
100349,20250605,2025-06-05,5,2,3,1,Organic Word of Mouth,Active,,6,0,41.94
100350,20220203,2022-02-03,4,2,2,1,Search & SEO,Active,,46,0,459.54
100351,20230606,2023-06-06,1,1,3,2,Organic Word of Mouth,Churned,20240806.0,14,0,97.86
100352,20220111,2022-01-11,4,2,5,1,Search & SEO,Active,,47,0,1080.53
100353,20240428,2024-04-28,4,2,2,1,Social Media Campaign,Active,,20,0,199.8
100354,20211211,2021-12-11,4,2,5,1,Referral,Churned,20240907.0,33,0,758.67
100355,20210217,2021-02-17,2,1,2,5,Search & SEO,Active,,58,0,579.42
100356,20220317,2022-03-17,19,4,4,6,Organic Word of Mouth,Active,,45,0,697.05
100357,20220620,2022-06-20,1,1,4,1,ISP / Telco Bundle,Active,,42,0,650.58
100358,20220826,2022-08-26,1,1,4,1,ISP / Telco Bundle,Active,,40,0,619.6
100359,20211218,2021-12-18,13,3,1,3,Organic Word of Mouth,Active,,48,0,239.52
100360,20200814,2020-08-14,3,2,5,4,Social Media Campaign,Churned,20250623.0,58,0,1333.42
100361,20251223,2025-12-23,18,4,4,4,Organic Word of Mouth,Active,,1,0,15.49
100362,20210926,2021-09-26,2,1,2,1,Organic Word of Mouth,Churned,20220819.0,11,0,109.89
100363,20200301,2020-03-01,18,4,5,1,Search & SEO,Active,,69,0,1586.31
100364,20201027,2020-10-27,1,1,4,1,Organic Word of Mouth,Churned,20240706.0,45,0,697.05
100365,20211028,2021-10-28,24,4,5,1,Social Media Campaign,Active,,50,0,1149.5
100366,20240828,2024-08-28,21,4,3,6,Organic Word of Mouth,Active,,16,0,111.84
100367,20210820,2021-08-20,22,4,4,1,Search & SEO,Churned,20250508.0,45,0,697.05
100368,20230612,2023-06-12,1,1,3,2,Search & SEO,Churned,20241105.0,17,0,118.83
100369,20210814,2021-08-14,20,4,5,3,Smart TV Pre-install,Churned,20230316.0,19,0,436.81
100370,20230720,2023-07-20,13,3,5,3,Search & SEO,Churned,20240221.0,7,0,160.93
100371,20240526,2024-05-26,5,2,4,1,Smart TV Pre-install,Churned,20240625.0,1,0,15.49
100372,20230223,2023-02-23,2,1,4,1,Smart TV Pre-install,Active,,34,0,526.66
100373,20220425,2022-04-25,20,4,2,1,Organic Word of Mouth,Churned,20250401.0,36,0,359.64
100374,20220521,2022-05-21,1,1,2,2,Social Media Campaign,Active,,43,0,429.57
100375,20200807,2020-08-07,18,4,5,1,Organic Word of Mouth,Active,,64,0,1471.36
100376,20201115,2020-11-15,1,1,4,1,Organic Word of Mouth,Churned,20241012.0,47,0,728.03
100377,20200129,2020-01-29,5,2,1,1,Search & SEO,Active,,71,0,354.29
100378,20241119,2024-11-19,6,2,4,1,Search & SEO,Active,,13,2,409.11
100379,20200110,2020-01-10,19,4,5,3,ISP / Telco Bundle,Active,,71,0,1632.29
100380,20250119,2025-01-19,1,1,4,1,Search & SEO,Active,,11,0,170.39
100381,20231127,2023-11-27,19,4,3,2,Referral,Active,,25,0,174.75
100382,20231231,2023-12-31,1,1,5,1,Social Media Campaign,Churned,20250813.0,20,0,459.8
100383,20230221,2023-02-21,19,4,5,2,Organic Word of Mouth,Churned,20240320.0,13,0,298.87
100384,20221226,2022-12-26,20,4,4,1,ISP / Telco Bundle,Churned,20240715.0,19,0,294.31
100385,20230401,2023-04-01,14,3,4,6,Search & SEO,Active,,32,0,495.68
100386,20200930,2020-09-30,1,1,2,4,ISP / Telco Bundle,Active,,63,0,629.37
100387,20220624,2022-06-24,3,2,2,1,ISP / Telco Bundle,Active,,42,0,419.58
100388,20250617,2025-06-17,10,2,4,1,Organic Word of Mouth,Active,,6,0,92.94
100389,20250528,2025-05-28,1,1,1,4,Organic Word of Mouth,Active,,7,0,34.93
100390,20250406,2025-04-06,17,3,4,4,Organic Word of Mouth,Active,,8,0,123.92
100391,20220201,2022-02-01,1,1,2,1,Smart TV Pre-install,Churned,20230929.0,19,0,189.81
100392,20250223,2025-02-23,13,3,5,1,Search & SEO,Active,,10,0,229.9
100393,20221021,2022-10-21,7,2,4,1,Organic Word of Mouth,Churned,20240301.0,17,0,263.33
100394,20200523,2020-05-23,1,1,5,2,Search & SEO,Churned,20210506.0,12,0,275.88
100395,20241015,2024-10-15,10,2,4,2,Smart TV Pre-install,Active,,14,1,328.72
100396,20200204,2020-02-04,18,4,4,1,Smart TV Pre-install,Active,,70,0,1084.3
100397,20201204,2020-12-04,13,3,1,1,Smart TV Pre-install,Active,,60,0,299.4
100398,20230418,2023-04-18,12,2,3,1,Search & SEO,Active,,32,0,223.68
100399,20241202,2024-12-02,13,3,4,6,Search & SEO,Active,,12,1,281.76
100400,20240704,2024-07-04,4,2,1,2,Organic Word of Mouth,Active,,17,0,84.83
100401,20200722,2020-07-22,3,2,4,1,ISP / Telco Bundle,Churned,20220216.0,19,0,294.31
100402,20240330,2024-03-30,1,1,3,2,Organic Word of Mouth,Churned,20250727.0,16,0,111.84
100403,20240718,2024-07-18,1,1,4,1,Smart TV Pre-install,Churned,20240918.0,2,0,30.98
100404,20200219,2020-02-19,4,2,4,2,Organic Word of Mouth,Active,,70,0,1084.3
100405,20230513,2023-05-13,10,2,4,3,Organic Word of Mouth,Churned,20231117.0,6,0,92.94
100406,20210915,2021-09-15,2,1,5,1,Organic Word of Mouth,Active,,51,0,1172.49
100407,20211012,2021-10-12,7,2,4,5,Search & SEO,Churned,20230324.0,17,0,263.33
100408,20231209,2023-12-09,13,3,1,1,Smart TV Pre-install,Churned,20240923.0,9,0,44.91
100409,20200424,2020-04-24,1,1,4,4,Search & SEO,Churned,20250129.0,57,0,882.93
100410,20220225,2022-02-25,12,2,1,1,Referral,Active,,46,0,229.54
100411,20250510,2025-05-10,18,4,5,1,Organic Word of Mouth,Active,,7,0,160.93
100412,20210717,2021-07-17,14,3,4,1,Social Media Campaign,Churned,20250518.0,46,0,712.54
100413,20200519,2020-05-19,1,1,4,1,Organic Word of Mouth,Active,,67,0,1037.83
100414,20230619,2023-06-19,3,2,3,1,Organic Word of Mouth,Churned,20250901.0,27,0,188.73
100415,20240427,2024-04-27,5,2,4,1,Organic Word of Mouth,Active,,20,0,309.8
100416,20250606,2025-06-06,3,2,5,3,Organic Word of Mouth,Active,,6,0,137.94
100417,20220224,2022-02-24,1,1,5,1,Search & SEO,Churned,20251018.0,44,0,1011.56
100418,20200703,2020-07-03,20,4,4,2,Social Media Campaign,Active,,65,0,1006.85
100419,20240125,2024-01-25,20,4,4,3,ISP / Telco Bundle,Churned,20250728.0,18,0,278.82
100420,20240229,2024-02-29,1,1,3,1,Referral,Active,,22,0,153.78
100421,20240525,2024-05-25,1,1,4,5,Organic Word of Mouth,Active,,19,0,294.31
100422,20221231,2022-12-31,1,1,4,1,Search & SEO,Churned,20230905.0,9,0,139.41
100423,20210327,2021-03-27,5,2,5,3,Organic Word of Mouth,Churned,20250315.0,48,0,1103.52
100424,20240404,2024-04-04,16,3,2,2,Organic Word of Mouth,Active,,20,0,199.8
100425,20220731,2022-07-31,3,2,5,1,Referral,Active,,41,0,942.59
100426,20250618,2025-06-18,1,1,3,1,Search & SEO,Active,,6,0,41.94
100427,20240717,2024-07-17,4,2,3,2,Organic Word of Mouth,Active,,17,0,118.83
100428,20200921,2020-09-21,4,2,5,3,ISP / Telco Bundle,Churned,20230924.0,36,0,827.64
100429,20251203,2025-12-03,21,4,4,1,Referral,Active,,1,0,15.49
100430,20210227,2021-02-27,1,1,1,1,Social Media Campaign,Active,,58,0,289.42
100431,20200908,2020-09-08,1,1,5,2,Organic Word of Mouth,Churned,20230312.0,30,0,689.7
100432,20240725,2024-07-25,1,1,5,3,Referral,Active,,17,0,390.83
100433,20230522,2023-05-22,6,2,3,5,Search & SEO,Active,,31,0,216.69
100434,20250926,2025-09-26,14,3,4,2,ISP / Telco Bundle,Active,,3,1,70.44
100435,20220624,2022-06-24,18,4,1,1,Social Media Campaign,Active,,42,0,209.58
100436,20220211,2022-02-11,20,4,1,1,Social Media Campaign,Active,,46,0,229.54
100437,20240225,2024-02-25,3,2,4,1,ISP / Telco Bundle,Churned,20251103.0,21,0,325.29
100438,20211125,2021-11-25,6,2,5,1,Search & SEO,Active,,49,0,1126.51
100439,20250409,2025-04-09,17,3,3,2,Organic Word of Mouth,Active,,8,0,55.92
100440,20200525,2020-05-25,14,3,4,3,Organic Word of Mouth,Churned,20240719.0,50,0,774.5
100441,20240811,2024-08-11,2,1,3,1,Organic Word of Mouth,Active,,16,0,111.84
100442,20251227,2025-12-27,13,3,3,1,Referral,Active,,1,0,6.99
100443,20220906,2022-09-06,19,4,4,1,Organic Word of Mouth,Active,,39,0,604.11
100444,20220510,2022-05-10,1,1,4,1,Organic Word of Mouth,Active,,43,0,666.07
100445,20250322,2025-03-22,13,3,3,1,Organic Word of Mouth,Active,,9,0,62.91
100446,20231126,2023-11-26,2,1,5,1,Organic Word of Mouth,Churned,20250224.0,15,0,344.85
100447,20240404,2024-04-04,2,1,4,2,Organic Word of Mouth,Active,,20,0,309.8
100448,20200928,2020-09-28,20,4,5,3,Search & SEO,Active,,63,0,1448.37
100449,20240901,2024-09-01,2,1,5,1,Smart TV Pre-install,Active,,15,0,344.85
100450,20240925,2024-09-25,22,4,4,4,Social Media Campaign,Active,,15,0,232.35
100451,20230703,2023-07-03,13,3,2,4,Smart TV Pre-install,Churned,20240728.0,12,0,119.88
100452,20221126,2022-11-26,8,2,2,2,Social Media Campaign,Active,,37,0,369.63
100453,20240702,2024-07-02,23,4,1,4,Social Media Campaign,Active,,17,0,84.83
100454,20210417,2021-04-17,1,1,2,1,Referral,Active,,56,0,559.44
100455,20210109,2021-01-09,1,1,4,4,Search & SEO,Active,,59,0,913.91
100456,20210616,2021-06-16,1,1,4,1,Search & SEO,Active,,54,0,836.46
100457,20251224,2025-12-24,19,4,4,1,Referral,Active,,1,2,31.47
100458,20240124,2024-01-24,14,3,4,1,Search & SEO,Churned,20240608.0,5,0,77.45
100459,20200723,2020-07-23,13,3,4,4,Social Media Campaign,Active,,65,0,1006.85
100460,20230223,2023-02-23,14,3,4,3,Social Media Campaign,Active,,34,0,526.66
100461,20250114,2025-01-14,14,3,3,4,Organic Word of Mouth,Churned,20251010.0,9,0,62.91
100462,20200721,2020-07-21,1,1,2,2,Search & SEO,Active,,65,0,649.35
100463,20221129,2022-11-29,4,2,4,3,Referral,Active,,37,0,573.13
100464,20210616,2021-06-16,3,2,2,1,ISP / Telco Bundle,Active,,54,0,539.46
100465,20250130,2025-01-30,5,2,4,1,Social Media Campaign,Active,,11,2,346.17
100466,20230416,2023-04-16,8,2,4,3,Organic Word of Mouth,Active,,32,0,495.68
100467,20251029,2025-10-29,1,1,3,1,Social Media Campaign,Active,,2,0,13.98
100468,20240226,2024-02-26,20,4,4,1,ISP / Telco Bundle,Churned,20250503.0,15,0,232.35
100469,20210801,2021-08-01,8,2,5,3,Search & SEO,Active,,52,0,1195.48
100470,20230519,2023-05-19,3,2,4,2,Social Media Campaign,Churned,20240804.0,15,0,232.35
100471,20251130,2025-11-30,24,4,4,5,Search & SEO,Active,,1,0,15.49
100472,20230129,2023-01-29,1,1,5,4,Organic Word of Mouth,Active,,35,0,804.65
100473,20220125,2022-01-25,1,1,4,1,Organic Word of Mouth,Active,,47,0,728.03
100474,20211016,2021-10-16,22,4,1,4,Organic Word of Mouth,Active,,50,0,249.5
100475,20221031,2022-10-31,3,2,2,1,Organic Word of Mouth,Churned,20250606.0,32,0,319.68
100476,20220606,2022-06-06,10,2,5,1,Organic Word of Mouth,Churned,20231107.0,17,0,390.83
100477,20240506,2024-05-06,1,1,5,4,Search & SEO,Churned,20240829.0,3,0,68.97
100478,20241031,2024-10-31,7,2,1,2,Search & SEO,Active,,14,0,69.86
100479,20200608,2020-06-08,1,1,2,6,Organic Word of Mouth,Active,,66,0,659.34
100480,20210710,2021-07-10,3,2,5,3,Search & SEO,Churned,20230703.0,24,0,551.76
100481,20240421,2024-04-21,1,1,1,3,Smart TV Pre-install,Active,,20,0,99.8
100482,20231204,2023-12-04,1,1,3,1,Search & SEO,Active,,24,0,167.76
100483,20221128,2022-11-28,2,1,3,2,Organic Word of Mouth,Active,,37,0,258.63
100484,20220810,2022-08-10,20,4,2,2,Social Media Campaign,Churned,20250815.0,36,0,359.64
100485,20231103,2023-11-03,14,3,3,2,Social Media Campaign,Churned,20240322.0,4,0,27.96
100486,20250704,2025-07-04,20,4,5,1,Organic Word of Mouth,Active,,5,0,114.95
100487,20220620,2022-06-20,1,1,4,5,Smart TV Pre-install,Active,,42,0,650.58
100488,20251102,2025-11-02,3,2,3,1,Smart TV Pre-install,Active,,1,0,6.99
100489,20240704,2024-07-04,2,1,5,3,Organic Word of Mouth,Active,,17,1,526.66
100490,20240706,2024-07-06,1,1,3,3,Organic Word of Mouth,Churned,20250618.0,11,0,76.89
100491,20251113,2025-11-13,19,4,5,1,Referral,Active,,1,0,22.99
100492,20220328,2022-03-28,1,1,4,1,Social Media Campaign,Churned,20220428.0,1,0,15.49
100493,20221020,2022-10-20,1,1,5,2,Smart TV Pre-install,Churned,20251230.0,38,0,873.62
100494,20241203,2024-12-03,5,2,1,4,Organic Word of Mouth,Active,,12,0,59.88
100495,20220810,2022-08-10,21,4,4,2,Search & SEO,Active,,40,0,619.6
100496,20201024,2020-10-24,1,1,2,2,Search & SEO,Churned,20231101.0,37,0,369.63
100497,20240709,2024-07-09,14,3,5,3,Search & SEO,Active,,17,1,526.66
100498,20240329,2024-03-29,1,1,3,2,Social Media Campaign,Active,,21,0,146.79
100499,20251213,2025-12-13,7,2,5,3,Organic Word of Mouth,Active,,1,0,22.99
100500,20210322,2021-03-22,1,1,4,1,ISP / Telco Bundle,Churned,20211211.0,9,0,139.41
100501,20200925,2020-09-25,11,2,2,1,Search & SEO,Churned,20241228.0,51,0,509.49
100502,20250121,2025-01-21,2,1,3,1,Search & SEO,Churned,20250407.0,3,0,20.97
100503,20231024,2023-10-24,7,2,4,2,Organic Word of Mouth,Active,,26,0,402.74
100504,20220604,2022-06-04,16,3,4,4,Social Media Campaign,Churned,20241017.0,28,0,433.72
100505,20201122,2020-11-22,21,4,4,2,Smart TV Pre-install,Churned,20240130.0,38,0,588.62
100506,20210123,2021-01-23,10,2,4,2,Organic Word of Mouth,Churned,20221103.0,22,0,340.78
100507,20240803,2024-08-03,1,1,3,3,ISP / Telco Bundle,Active,,16,0,111.84
100508,20221103,2022-11-03,4,2,4,1,Smart TV Pre-install,Active,,37,0,573.13
100509,20200715,2020-07-15,1,1,4,3,Social Media Campaign,Active,,65,0,1006.85
100510,20240404,2024-04-04,14,3,4,1,Organic Word of Mouth,Active,,20,1,469.6
100511,20220510,2022-05-10,16,3,4,1,Search & SEO,Active,,43,0,666.07
100512,20201205,2020-12-05,9,2,5,4,Search & SEO,Churned,20220116.0,13,0,298.87
100513,20220728,2022-07-28,4,2,5,2,Smart TV Pre-install,Churned,20240701.0,24,0,551.76
100514,20211109,2021-11-09,1,1,5,4,Search & SEO,Active,,49,0,1126.51
100515,20200806,2020-08-06,2,1,4,2,Search & SEO,Churned,20250813.0,60,0,929.4
100516,20241120,2024-11-20,5,2,3,2,Organic Word of Mouth,Active,,13,0,90.87
100517,20220727,2022-07-27,7,2,2,1,ISP / Telco Bundle,Active,,41,0,409.59
100518,20220716,2022-07-16,1,1,1,1,ISP / Telco Bundle,Active,,41,0,204.59
100519,20200727,2020-07-27,13,3,2,3,Referral,Churned,20210725.0,12,0,119.88
100520,20210731,2021-07-31,1,1,5,3,Organic Word of Mouth,Active,,53,0,1218.47
100521,20241003,2024-10-03,8,2,5,2,Organic Word of Mouth,Active,,14,0,321.86
100522,20200105,2020-01-05,9,2,5,3,Organic Word of Mouth,Active,,71,0,1632.29
100523,20231229,2023-12-29,5,2,4,1,Social Media Campaign,Active,,24,0,371.76
100524,20230224,2023-02-24,13,3,3,1,Search & SEO,Active,,34,0,237.66
100525,20250606,2025-06-06,8,2,4,2,Organic Word of Mouth,Active,,6,0,92.94
100526,20240201,2024-02-01,18,4,1,1,Social Media Campaign,Churned,20240511.0,3,0,14.97
100527,20231009,2023-10-09,2,1,1,1,Smart TV Pre-install,Active,,26,0,129.74
100528,20230402,2023-04-02,1,1,4,4,Organic Word of Mouth,Active,,32,0,495.68
100529,20250729,2025-07-29,1,1,4,1,Search & SEO,Active,,5,0,77.45
100530,20200124,2020-01-24,4,2,4,5,Social Media Campaign,Active,,71,0,1099.79
100531,20210919,2021-09-19,20,4,2,1,Search & SEO,Active,,51,0,509.49
100532,20241113,2024-11-13,1,1,1,1,Social Media Campaign,Active,,13,0,64.87
100533,20221004,2022-10-04,22,4,4,2,Referral,Active,,38,0,588.62
100534,20240824,2024-08-24,1,1,2,2,Smart TV Pre-install,Churned,20250208.0,6,0,59.94
100535,20200626,2020-06-26,5,2,5,3,Smart TV Pre-install,Active,,66,0,1517.34
100536,20221116,2022-11-16,7,2,4,1,ISP / Telco Bundle,Churned,20241224.0,25,0,387.25
100537,20200912,2020-09-12,1,1,4,2,Social Media Campaign,Active,,63,0,975.87
100538,20231130,2023-11-30,1,1,3,1,Social Media Campaign,Active,,25,0,174.75
100539,20200922,2020-09-22,9,2,5,2,Search & SEO,Active,,63,0,1448.37
100540,20251126,2025-11-26,14,3,4,2,Smart TV Pre-install,Active,,1,0,15.49
100541,20200905,2020-09-05,1,1,4,1,Referral,Churned,20240210.0,41,0,635.09
100542,20241002,2024-10-02,1,1,5,3,Social Media Campaign,Active,,14,0,321.86
100543,20231030,2023-10-30,1,1,3,1,Smart TV Pre-install,Active,,26,0,181.74
100544,20230514,2023-05-14,1,1,4,5,Smart TV Pre-install,Active,,31,0,480.19
100545,20250617,2025-06-17,1,1,4,3,ISP / Telco Bundle,Active,,6,0,92.94
100546,20200701,2020-07-01,1,1,5,3,Smart TV Pre-install,Active,,65,0,1494.35
100547,20220227,2022-02-27,18,4,1,1,Organic Word of Mouth,Churned,20240422.0,26,0,129.74
100548,20230918,2023-09-18,1,1,3,4,Organic Word of Mouth,Churned,20240127.0,4,0,27.96
100549,20220717,2022-07-17,13,3,5,2,Social Media Campaign,Active,,41,0,942.59
100550,20240424,2024-04-24,13,3,3,1,Social Media Campaign,Active,,20,0,139.8
100551,20201030,2020-10-30,1,1,4,4,Organic Word of Mouth,Active,,62,0,960.38
100552,20241114,2024-11-14,1,1,4,3,Organic Word of Mouth,Active,,13,0,201.37
100553,20250328,2025-03-28,3,2,5,1,Social Media Campaign,Active,,9,0,206.91
100554,20230326,2023-03-26,1,1,5,1,Search & SEO,Active,,33,0,758.67
100555,20211001,2021-10-01,1,1,2,1,Smart TV Pre-install,Active,,50,0,499.5
100556,20201101,2020-11-01,21,4,4,1,Organic Word of Mouth,Churned,20210627.0,7,0,108.43
100557,20250523,2025-05-23,1,1,4,3,Search & SEO,Active,,7,0,108.43
100558,20200514,2020-05-14,1,1,2,1,Referral,Churned,20240611.0,49,0,489.51
100559,20240621,2024-06-21,1,1,1,3,ISP / Telco Bundle,Active,,18,0,89.82
100560,20230511,2023-05-11,13,3,5,1,ISP / Telco Bundle,Active,,31,1,960.38
100561,20220310,2022-03-10,18,4,4,5,Search & SEO,Active,,45,0,697.05
100562,20210310,2021-03-10,19,4,1,1,Referral,Active,,57,0,284.43
100563,20220211,2022-02-11,1,1,4,3,Organic Word of Mouth,Active,,46,0,712.54
100564,20240127,2024-01-27,9,2,3,1,Referral,Active,,23,0,160.77
100565,20220411,2022-04-11,7,2,4,1,Social Media Campaign,Active,,44,0,681.56
100566,20240208,2024-02-08,16,3,4,1,Organic Word of Mouth,Active,,22,1,516.56
100567,20231026,2023-10-26,14,3,3,3,Search & SEO,Churned,20241009.0,12,0,83.88
100568,20210112,2021-01-12,3,2,5,1,Smart TV Pre-install,Churned,20230227.0,25,0,574.75
100569,20210614,2021-06-14,5,2,2,1,Organic Word of Mouth,Churned,20230314.0,21,0,209.79
100570,20231215,2023-12-15,1,1,3,1,Search & SEO,Active,,24,0,167.76
100571,20250220,2025-02-20,10,2,3,2,Organic Word of Mouth,Active,,10,0,69.9
100572,20200321,2020-03-21,12,2,1,1,Organic Word of Mouth,Churned,20211210.0,21,0,104.79
100573,20250514,2025-05-14,5,2,3,3,Search & SEO,Active,,7,0,48.93
100574,20200531,2020-05-31,20,4,2,1,Smart TV Pre-install,Active,,67,0,669.33
100575,20210407,2021-04-07,13,3,1,1,ISP / Telco Bundle,Active,,56,0,279.44
100576,20241112,2024-11-12,14,3,4,1,Organic Word of Mouth,Active,,13,0,201.37
100577,20210507,2021-05-07,2,1,4,1,Organic Word of Mouth,Churned,20250909.0,52,0,805.48
100578,20220319,2022-03-19,13,3,4,1,Smart TV Pre-install,Active,,45,0,697.05
100579,20230508,2023-05-08,1,1,4,1,Search & SEO,Churned,20231126.0,6,0,92.94
