performance_date_key,year_month,content_id,monthly_hours_viewed_m,monthly_views_m,completion_rate_pct,repeat_view_share_pct,monthly_amortization_usd_m,content_roi_multiplier
20251101,2025-11,9,11.04,1.97,71.2,9.9,0.83,5.07
20251201,2025-12,9,10.91,1.95,71.2,8.7,0.83,5.13
20231201,2023-12,10,1242.0,194.06,91.3,11.3,3.83,1.62
20240101,2024-01,10,816.98,127.65,79.8,16.5,3.83,2.69
20240201,2024-02,10,295.57,46.18,78.6,16.6,3.83,3.07
20240301,2024-03,10,262.86,41.07,78.6,17.5,3.83,3.41
20240401,2024-04,10,174.85,27.32,78.6,8.6,3.83,3.64
20240501,2024-05,10,184.99,28.9,78.6,23.5,3.83,3.88
20240601,2024-06,10,138.96,21.71,78.6,9.4,3.83,4.06
20240701,2024-07,10,73.95,11.55,72.5,13.8,3.83,4.16
20240801,2024-08,10,76.98,12.03,72.5,18.1,3.83,4.26
20240901,2024-09,10,70.71,11.05,72.5,13.4,3.83,4.35
20241001,2024-10,10,60.76,9.49,72.5,23.0,3.83,4.43
20241101,2024-11,10,61.35,9.59,72.5,20.2,3.83,4.51
20241201,2024-12,10,75.16,11.74,72.5,17.2,3.83,4.61
20250101,2025-01,10,71.7,11.2,72.5,21.5,3.83,4.7
20250201,2025-02,10,78.2,12.22,72.5,16.8,3.83,4.81
20250301,2025-03,10,70.66,11.04,72.5,18.1,3.83,4.9
20250401,2025-04,10,66.33,10.36,72.5,16.1,3.83,4.99
20250501,2025-05,10,61.77,9.65,72.5,15.9,3.83,5.07
20250601,2025-06,10,64.44,10.07,72.5,13.0,3.83,5.15
20250701,2025-07,10,71.8,11.22,72.5,9.0,3.83,5.24
20250801,2025-08,10,59.53,9.3,72.5,16.3,3.83,5.32
20250901,2025-09,10,76.12,11.89,72.5,11.4,3.83,5.42
20251001,2025-10,10,74.2,11.59,72.5,20.3,3.83,5.52
20251101,2025-11,10,67.69,10.58,72.5,12.0,3.83,5.61
20251201,2025-12,10,61.31,9.58,72.5,13.6,3.83,5.69
20240701,2024-07,11,114.09,20.37,88.6,13.7,0.42,1.37
20240801,2024-08,11,74.73,13.34,77.4,14.1,0.42,2.27
20240901,2024-09,11,28.48,5.09,77.6,10.4,0.42,2.61
20241001,2024-10,11,19.3,3.45,77.6,9.4,0.42,2.84
20241101,2024-11,11,18.57,3.32,77.6,17.6,0.42,3.06
20241201,2024-12,11,13.81,2.47,77.6,13.0,0.42,3.23
20250101,2025-01,11,14.84,2.65,77.6,21.6,0.42,3.41
20250201,2025-02,11,5.79,1.03,71.7,22.3,0.42,3.48
20250301,2025-03,11,5.84,1.04,71.7,20.4,0.42,3.55
20250401,2025-04,11,5.1,0.91,71.7,14.3,0.42,3.61
20250501,2025-05,11,5.74,1.02,71.7,15.6,0.42,3.68
20250601,2025-06,11,6.35,1.13,71.7,17.3,0.42,3.75
20250701,2025-07,11,5.3,0.95,71.7,11.0,0.42,3.82
20250801,2025-08,11,6.1,1.09,71.7,9.3,0.42,3.89
20250901,2025-09,11,6.05,1.08,71.7,8.4,0.42,3.96
20251001,2025-10,11,6.77,1.21,71.7,11.6,0.42,4.04
20251101,2025-11,11,6.5,1.16,71.7,22.1,0.42,4.12
20251201,2025-12,11,6.68,1.19,71.7,14.4,0.42,4.2
20231201,2023-12,12,211.6,26.45,90.6,18.8,0.69,1.52
20240101,2024-01,12,95.97,12.0,83.6,18.0,0.69,2.21
20240201,2024-02,12,45.07,5.63,77.0,22.9,0.69,2.54
20240301,2024-03,12,28.63,3.58,77.0,19.6,0.69,2.75
20240401,2024-04,12,30.54,3.82,77.0,16.1,0.69,2.97
20240501,2024-05,12,23.37,2.92,77.0,12.0,0.69,3.13
20240601,2024-06,12,18.79,2.35,77.0,9.2,0.69,3.27
20240701,2024-07,12,8.66,1.08,71.2,21.5,0.69,3.33
20240801,2024-08,12,8.57,1.07,71.2,19.8,0.69,3.39
20240901,2024-09,12,7.9,0.99,71.2,16.9,0.69,3.45
20241001,2024-10,12,8.88,1.11,71.2,9.7,0.69,3.51
20241101,2024-11,12,7.89,0.99,71.2,15.3,0.69,3.57
20241201,2024-12,12,8.53,1.07,71.2,17.2,0.69,3.63
20250101,2025-01,12,8.06,1.01,71.2,17.9,0.69,3.69
20250201,2025-02,12,8.81,1.1,71.2,15.5,0.69,3.75
20250301,2025-03,12,8.07,1.01,71.2,23.7,0.69,3.81
20250401,2025-04,12,8.56,1.07,71.2,13.2,0.69,3.87
20250501,2025-05,12,8.5,1.06,71.2,22.5,0.69,3.93
20250601,2025-06,12,7.62,0.95,71.2,22.9,0.69,3.99
20250701,2025-07,12,8.94,1.12,71.2,13.4,0.69,4.05
20250801,2025-08,12,9.31,1.16,71.2,12.1,0.69,4.12
20250901,2025-09,12,8.74,1.09,71.2,10.1,0.69,4.18
20251001,2025-10,12,9.05,1.13,71.2,15.5,0.69,4.25
20251101,2025-11,12,7.66,0.96,71.2,17.9,0.69,4.3
20251201,2025-12,12,9.66,1.21,71.2,8.2,0.69,4.37
20230501,2023-05,13,475.98,264.43,84.4,17.9,1.94,1.22
20230601,2023-06,13,281.47,156.37,77.1,11.8,1.94,1.95
20230701,2023-07,13,101.86,56.59,76.0,22.1,1.94,2.21
20230801,2023-08,13,85.07,47.26,76.0,21.1,1.94,2.43
20230901,2023-09,13,64.12,35.62,76.0,22.9,1.94,2.59
20231001,2023-10,13,60.39,33.55,76.0,15.8,1.94,2.75
20231101,2023-11,13,43.69,24.27,76.0,22.0,1.94,2.86
20231201,2023-12,13,20.86,11.59,70.5,21.9,1.94,2.91
20240101,2024-01,13,18.1,10.06,70.5,14.5,1.94,2.96
20240201,2024-02,13,18.11,10.06,70.5,19.5,1.94,3.01
20240301,2024-03,13,19.45,10.81,70.5,22.2,1.94,3.06
20240401,2024-04,13,18.44,10.24,70.5,22.0,1.94,3.11
20240501,2024-05,13,21.61,12.01,70.5,13.1,1.94,3.16
20240601,2024-06,13,16.13,8.96,70.5,23.3,1.94,3.2
20240701,2024-07,13,19.93,11.07,70.5,11.9,1.94,3.25
20240801,2024-08,13,19.59,10.88,70.5,14.3,1.94,3.3
20240901,2024-09,13,21.72,12.07,70.5,23.2,1.94,3.36
20241001,2024-10,13,17.68,9.82,70.5,11.8,1.94,3.41
20241101,2024-11,13,19.34,10.74,70.5,21.2,1.94,3.45
20241201,2024-12,13,16.41,9.12,70.5,19.5,1.94,3.5
20250101,2025-01,13,17.12,9.51,70.5,15.0,1.94,3.54
20250201,2025-02,13,19.17,10.65,70.5,12.4,1.94,3.59
20250301,2025-03,13,17.19,9.55,70.5,16.6,1.94,3.63
20250401,2025-04,13,19.24,10.69,70.5,23.6,1.94,3.68
20250501,2025-05,13,20.68,11.49,70.5,10.1,1.94,3.74
20250601,2025-06,13,17.73,9.85,70.5,8.7,1.94,3.78
20250701,2025-07,13,18.95,10.53,70.5,8.4,1.94,3.83
20250801,2025-08,13,21.53,11.96,70.5,23.0,1.94,3.89
20250901,2025-09,13,20.32,11.29,70.5,20.7,1.94,3.94
20251001,2025-10,13,19.76,10.98,70.5,16.9,1.94,3.99
20251101,2025-11,13,16.3,9.06,70.5,17.7,1.94,4.03
20251201,2025-12,13,18.11,10.06,70.5,12.5,1.94,4.08
20231201,2023-12,14,224.0,124.44,80.1,14.9,1.11,1.01
20240101,2024-01,14,138.71,77.06,78.3,15.2,1.11,1.63
20240201,2024-02,14,40.77,22.65,75.0,12.4,1.11,1.82
20240301,2024-03,14,39.02,21.68,75.0,20.1,1.11,1.99
20240401,2024-04,14,30.96,17.2,75.0,14.9,1.11,2.13
20240501,2024-05,14,26.56,14.76,75.0,20.8,1.11,2.25
20240601,2024-06,14,23.13,12.85,75.0,15.7,1.11,2.35
20240701,2024-07,14,9.26,5.14,69.8,12.9,1.11,2.4
20240801,2024-08,14,7.52,4.18,69.8,22.5,1.11,2.43
20240901,2024-09,14,8.05,4.47,69.8,14.9,1.11,2.47
20241001,2024-10,14,8.75,4.86,69.8,12.1,1.11,2.51
20241101,2024-11,14,8.89,4.94,69.8,23.9,1.11,2.55
20241201,2024-12,14,7.95,4.42,69.8,19.3,1.11,2.58
20250101,2025-01,14,7.14,3.97,69.8,8.4,1.11,2.61
20250201,2025-02,14,8.37,4.65,69.8,22.8,1.11,2.65
20250301,2025-03,14,7.61,4.23,69.8,18.9,1.11,2.69
20250401,2025-04,14,8.2,4.56,69.8,8.7,1.11,2.72
20250501,2025-05,14,7.47,4.15,69.8,13.0,1.11,2.76
20250601,2025-06,14,9.07,5.04,69.8,10.8,1.11,2.8
20250701,2025-07,14,9.4,5.22,69.8,8.8,1.11,2.84
20250801,2025-08,14,7.49,4.16,69.8,20.1,1.11,2.87
20250901,2025-09,14,7.05,3.92,69.8,18.3,1.11,2.9
20251001,2025-10,14,7.92,4.4,69.8,10.5,1.11,2.94
20251101,2025-11,14,8.65,4.81,69.8,21.3,1.11,2.98
20251201,2025-12,14,7.08,3.93,69.8,21.0,1.11,3.01
20241001,2024-10,15,108.79,17.0,86.6,21.0,0.56,0.98
20241101,2024-11,15,64.19,10.03,79.9,10.1,0.56,1.56
20241201,2024-12,15,26.0,4.06,75.6,14.2,0.56,1.79
20250101,2025-01,15,19.27,3.01,75.6,9.5,0.56,1.96
20250201,2025-02,15,20.09,3.14,75.6,10.5,0.56,2.15
20250301,2025-03,15,15.99,2.5,75.6,10.4,0.56,2.29
20250401,2025-04,15,15.17,2.37,75.6,18.7,0.56,2.43
20250501,2025-05,15,5.45,0.85,70.2,19.6,0.56,2.47
20250601,2025-06,15,4.14,0.65,70.2,12.7,0.56,2.51
20250701,2025-07,15,4.97,0.78,70.2,21.6,0.56,2.56
20250801,2025-08,15,4.79,0.75,70.2,22.2,0.56,2.6
20250901,2025-09,15,4.32,0.68,70.2,21.0,0.56,2.64
20251001,2025-10,15,4.16,0.65,70.2,23.5,0.56,2.68
20251101,2025-11,15,5.41,0.85,70.2,13.8,0.56,2.72
20251201,2025-12,15,5.54,0.87,70.2,16.0,0.56,2.77
20230401,2023-04,16,626.68,348.16,86.1,10.3,1.81,1.74
20230501,2023-05,16,336.26,186.81,84.5,8.1,1.81,2.67
20230601,2023-06,16,124.65,69.25,77.6,10.0,1.81,3.01
20230701,2023-07,16,85.94,47.74,77.6,20.0,1.81,3.25
20230801,2023-08,16,72.84,40.47,77.6,13.8,1.81,3.45
20230901,2023-09,16,76.16,42.31,77.6,16.1,1.81,3.66
20231001,2023-10,16,64.38,35.77,77.6,21.3,1.81,3.84
20231101,2023-11,16,27.63,15.35,71.7,8.1,1.81,3.92
20231201,2023-12,16,22.19,12.33,71.7,12.9,1.81,3.98
20240101,2024-01,16,28.17,15.65,71.7,10.6,1.81,4.06
20240201,2024-02,16,27.52,15.29,71.7,16.7,1.81,4.13
20240301,2024-03,16,24.0,13.33,71.7,14.6,1.81,4.2
20240401,2024-04,16,29.61,16.45,71.7,17.4,1.81,4.28
20240501,2024-05,16,27.77,15.43,71.7,14.5,1.81,4.36
20240601,2024-06,16,28.49,15.83,71.7,14.7,1.81,4.44
20240701,2024-07,16,27.49,15.27,71.7,19.7,1.81,4.51
20240801,2024-08,16,26.11,14.51,71.7,9.4,1.81,4.59
20240901,2024-09,16,23.96,13.31,71.7,11.1,1.81,4.65
20241001,2024-10,16,24.69,13.72,71.7,17.2,1.81,4.72
20241101,2024-11,16,22.33,12.41,71.7,13.4,1.81,4.78
20241201,2024-12,16,22.99,12.77,71.7,17.1,1.81,4.85
20250101,2025-01,16,22.91,12.73,71.7,17.9,1.81,4.91
20250201,2025-02,16,28.06,15.59,71.7,15.9,1.81,4.99
20250301,2025-03,16,22.64,12.58,71.7,9.7,1.81,5.05
20250401,2025-04,16,22.36,12.42,71.7,13.9,1.81,5.11
20250501,2025-05,16,23.27,12.93,71.7,14.2,1.81,5.18
20250601,2025-06,16,23.11,12.84,71.7,21.7,1.81,5.24
20250701,2025-07,16,25.95,14.42,71.7,10.6,1.81,5.31
20250801,2025-08,16,25.51,14.17,71.7,14.3,1.81,5.38
20250901,2025-09,16,24.8,13.78,71.7,18.6,1.81,5.45
20251001,2025-10,16,22.09,12.27,71.7,22.1,1.81,5.51
20251101,2025-11,16,28.94,16.08,71.7,16.9,1.81,5.59
20251201,2025-12,16,28.69,15.94,71.7,11.7,1.81,5.67
20240801,2024-08,17,985.89,154.05,85.0,15.9,3.33,1.48
20240901,2024-09,17,472.12,73.77,84.7,8.3,3.33,2.19
20241001,2024-10,17,173.77,27.15,76.4,12.4,3.33,2.45
20241101,2024-11,17,132.98,20.78,76.4,18.9,3.33,2.65
20241201,2024-12,17,113.23,17.69,76.4,12.4,3.33,2.82
20250101,2025-01,17,107.99,16.87,76.4,19.6,3.33,2.98
20250201,2025-02,17,81.38,12.72,76.4,16.3,3.33,3.1
20250301,2025-03,17,37.15,5.8,70.8,17.9,3.33,3.16
20250401,2025-04,17,35.99,5.62,70.8,18.9,3.33,3.21
20250501,2025-05,17,40.67,6.35,70.8,12.6,3.33,3.27
20250601,2025-06,17,40.95,6.4,70.8,11.2,3.33,3.33
20250701,2025-07,17,37.76,5.9,70.8,9.7,3.33,3.39
20250801,2025-08,17,34.85,5.45,70.8,9.7,3.33,3.44
20250901,2025-09,17,39.76,6.21,70.8,16.4,3.33,3.5
20251001,2025-10,17,33.71,5.27,70.8,14.2,3.33,3.55
20251101,2025-11,17,34.61,5.41,70.8,13.9,3.33,3.6
20251201,2025-12,17,35.67,5.57,70.8,22.0,3.33,3.66
20241001,2024-10,18,1329.84,207.79,87.0,15.6,4.44,1.5
20241101,2024-11,18,797.66,124.63,84.7,16.9,4.44,2.39
20241201,2024-12,18,297.2,46.44,77.2,9.9,4.44,2.73
20250101,2025-01,18,245.36,38.34,77.2,17.4,4.44,3.0
20250201,2025-02,18,177.93,27.8,77.2,10.0,4.44,3.2
20250301,2025-03,18,178.87,27.95,77.2,8.9,4.44,3.41
20250401,2025-04,18,115.6,18.06,77.2,21.5,4.44,3.54
20250501,2025-05,18,55.64,8.69,71.4,16.2,4.44,3.6
20250601,2025-06,18,53.64,8.38,71.4,9.6,4.44,3.66
20250701,2025-07,18,65.04,10.16,71.4,15.8,4.44,3.73
20250801,2025-08,18,64.97,10.15,71.4,9.9,4.44,3.8
20250901,2025-09,18,51.26,8.01,71.4,13.8,4.44,3.86
20251001,2025-10,18,63.66,9.95,71.4,14.3,4.44,3.93
20251101,2025-11,18,64.48,10.07,71.4,14.9,4.44,4.01
20251201,2025-12,18,55.58,8.68,71.4,10.1,4.44,4.07
20210901,2021-09,19,310.21,12.93,85.9,12.8,0.78,1.99
20211001,2021-10,19,142.14,5.92,82.4,13.1,0.78,2.91
20211101,2021-11,19,50.61,2.11,79.0,13.1,0.78,3.23
20211201,2021-12,19,45.46,1.89,79.0,16.6,0.78,3.53
20220101,2022-01,19,36.71,1.53,79.0,17.2,0.78,3.76
20220201,2022-02,19,39.76,1.66,79.0,23.8,0.78,4.02
20220301,2022-03,19,27.27,1.14,79.0,22.4,0.78,4.19
20220401,2022-04,19,15.75,0.66,72.8,18.4,0.78,4.29
20220501,2022-05,19,16.93,0.71,72.8,8.4,0.78,4.4
20220601,2022-06,19,16.75,0.7,72.8,20.2,0.78,4.51
20220701,2022-07,19,15.49,0.65,72.8,9.8,0.78,4.61
20220801,2022-08,19,16.89,0.7,72.8,18.6,0.78,4.72
20220901,2022-09,19,15.28,0.64,72.8,8.3,0.78,4.82
20221001,2022-10,19,13.52,0.56,72.8,13.1,0.78,4.9
20221101,2022-11,19,15.05,0.63,72.8,22.2,0.78,5.0
20221201,2022-12,19,16.63,0.69,72.8,11.6,0.78,5.11
20230101,2023-01,19,14.8,0.62,72.8,15.2,0.78,5.2
20230201,2023-02,19,13.46,0.56,72.8,16.1,0.78,5.29
20230301,2023-03,19,14.46,0.6,72.8,19.1,0.78,5.38
20230401,2023-04,19,15.9,0.66,72.8,15.5,0.78,5.48
20230501,2023-05,19,16.99,0.71,72.8,22.4,0.78,5.59
20230601,2023-06,19,15.69,0.65,72.8,19.0,0.78,5.69
20230701,2023-07,19,15.22,0.63,72.8,24.0,0.78,5.79
20230801,2023-08,19,14.64,0.61,72.8,8.5,0.78,5.89
20230901,2023-09,19,16.24,0.68,72.8,22.1,0.78,5.99
20231001,2023-10,19,15.69,0.65,72.8,18.6,0.78,6.09
20231101,2023-11,19,13.4,0.56,72.8,10.7,0.78,6.18
20231201,2023-12,19,15.36,0.64,72.8,15.5,0.78,6.28
20240101,2024-01,19,13.8,0.58,72.8,9.8,0.78,6.36
20240201,2024-02,19,14.24,0.59,72.8,19.7,0.78,6.46
20240301,2024-03,19,13.26,0.55,72.8,21.1,0.78,6.54
20240401,2024-04,19,17.32,0.72,72.8,8.6,0.78,6.65
20240501,2024-05,19,13.56,0.57,72.8,8.4,0.78,6.74
20240601,2024-06,19,16.65,0.69,72.8,14.9,0.78,6.85
20240701,2024-07,19,14.99,0.62,72.8,8.9,0.78,6.94
20240801,2024-08,19,17.08,0.71,72.8,10.4,0.78,7.05
20240901,2024-09,19,15.25,0.64,72.8,23.1,0.0,7.15
20241001,2024-10,19,15.16,0.63,72.8,12.7,0.0,7.25
20241101,2024-11,19,13.57,0.57,72.8,23.8,0.0,7.34
20241201,2024-12,19,13.46,0.56,72.8,24.0,0.0,7.42
20250101,2025-01,19,17.17,0.72,72.8,22.9,0.0,7.53
20250201,2025-02,19,14.12,0.59,72.8,20.8,0.0,7.62
20250301,2025-03,19,16.46,0.69,72.8,23.8,0.0,7.73
20250401,2025-04,19,15.2,0.63,72.8,14.8,0.0,7.83
20250501,2025-05,19,15.68,0.65,72.8,16.9,0.0,7.93
20250601,2025-06,19,14.26,0.59,72.8,17.3,0.0,8.02
20250701,2025-07,19,13.22,0.55,72.8,19.0,0.0,8.1
20250801,2025-08,19,14.68,0.61,72.8,14.8,0.0,8.2
20250901,2025-09,19,15.16,0.63,72.8,20.8,0.0,8.3
20251001,2025-10,19,14.12,0.59,72.8,17.9,0.0,8.39
20251101,2025-11,19,13.65,0.57,72.8,21.7,0.0,8.48
20251201,2025-12,19,14.18,0.59,72.8,12.8,0.0,8.57
20230801,2023-08,20,286.3,35.79,88.3,17.0,0.97,1.47
20230901,2023-09,20,148.16,18.52,83.4,11.2,0.97,2.23
20231001,2023-10,20,54.26,6.78,78.0,8.8,0.97,2.51
20231101,2023-11,20,61.6,7.7,78.0,12.5,0.97,2.83
20231201,2023-12,20,50.74,6.34,78.0,14.1,0.97,3.09
20240101,2024-01,20,33.47,4.18,78.0,9.9,0.97,3.26
20240201,2024-02,20,35.52,4.44,78.0,18.8,0.97,3.45
20240301,2024-03,20,16.37,2.05,72.0,22.6,0.97,3.53
20240401,2024-04,20,15.3,1.91,72.0,16.4,0.97,3.61
20240501,2024-05,20,17.38,2.17,72.0,13.0,0.97,3.7
20240601,2024-06,20,15.56,1.95,72.0,18.8,0.97,3.78
20240701,2024-07,20,17.18,2.15,72.0,12.7,0.97,3.87
20240801,2024-08,20,13.67,1.71,72.0,14.3,0.97,3.94
20240901,2024-09,20,13.84,1.73,72.0,23.1,0.97,4.01
20241001,2024-10,20,16.53,2.07,72.0,9.6,0.97,4.09
20241101,2024-11,20,14.04,1.75,72.0,12.7,0.97,4.17
20241201,2024-12,20,16.27,2.03,72.0,22.3,0.97,4.25
20250101,2025-01,20,17.09,2.14,72.0,18.5,0.97,4.34
20250201,2025-02,20,15.35,1.92,72.0,20.6,0.97,4.42
20250301,2025-03,20,17.0,2.12,72.0,13.0,0.97,4.5
20250401,2025-04,20,16.82,2.1,72.0,14.5,0.97,4.59
20250501,2025-05,20,13.56,1.7,72.0,18.0,0.97,4.66
20250601,2025-06,20,15.28,1.91,72.0,13.5,0.97,4.74
20250701,2025-07,20,16.99,2.12,72.0,14.9,0.97,4.83
20250801,2025-08,20,16.27,2.03,72.0,15.5,0.97,4.91
20250901,2025-09,20,13.22,1.65,72.0,13.4,0.97,4.98
20251001,2025-10,20,14.22,1.78,72.0,18.1,0.97,5.05
20251101,2025-11,20,17.21,2.15,72.0,12.7,0.97,5.14
20251201,2025-12,20,13.75,1.72,72.0,16.2,0.97,5.21
20240301,2024-03,21,157.29,87.38,86.5,15.8,0.5,1.57
20240401,2024-04,21,107.3,59.61,77.5,22.9,0.5,2.65
20240501,2024-05,21,36.56,20.31,78.8,18.7,0.5,3.01
20240601,2024-06,21,29.32,16.29,78.8,8.3,0.5,3.3
20240701,2024-07,21,24.46,13.59,78.8,8.2,0.5,3.55
20240801,2024-08,21,25.38,14.1,78.8,12.6,0.5,3.8
20240901,2024-09,21,19.31,10.73,78.8,12.7,0.5,4.0
20241001,2024-10,21,9.74,5.41,72.6,18.9,0.5,4.09
20241101,2024-11,21,9.26,5.14,72.6,15.1,0.5,4.19
20241201,2024-12,21,8.39,4.66,72.6,12.1,0.5,4.27
20250101,2025-01,21,9.25,5.14,72.6,19.2,0.5,4.36
20250201,2025-02,21,8.99,4.99,72.6,21.4,0.5,4.45
20250301,2025-03,21,9.6,5.33,72.6,16.7,0.5,4.55
20250401,2025-04,21,10.49,5.83,72.6,13.9,0.5,4.65
20250501,2025-05,21,8.66,4.81,72.6,8.1,0.5,4.74
20250601,2025-06,21,10.58,5.88,72.6,12.3,0.5,4.85
20250701,2025-07,21,10.1,5.61,72.6,11.7,0.5,4.95
20250801,2025-08,21,10.24,5.69,72.6,17.9,0.5,5.05
20250901,2025-09,21,8.91,4.95,72.6,22.0,0.5,5.14
20251001,2025-10,21,9.23,5.13,72.6,20.2,0.5,5.23
20251101,2025-11,21,8.92,4.96,72.6,23.3,0.5,5.32
20251201,2025-12,21,10.12,5.62,72.6,8.6,0.5,5.42
20240701,2024-07,22,265.3,147.39,83.5,8.9,1.39,0.96
20240801,2024-08,22,129.03,71.68,74.4,22.2,1.39,1.42
20240901,2024-09,22,50.95,28.31,74.4,22.7,1.39,1.6
20241001,2024-10,22,37.78,20.99,74.4,21.4,1.39,1.74
20241101,2024-11,22,40.46,22.48,74.4,23.9,1.39,1.88
20241201,2024-12,22,30.55,16.97,74.4,18.0,1.39,1.99
20250101,2025-01,22,27.22,15.12,74.4,23.2,1.39,2.09
20250201,2025-02,22,8.88,4.93,69.3,23.5,1.39,2.12
20250301,2025-03,22,7.65,4.25,69.3,14.6,1.39,2.15
20250401,2025-04,22,8.51,4.73,69.3,12.6,1.39,2.18
20250501,2025-05,22,8.73,4.85,69.3,21.6,1.39,2.21
20250601,2025-06,22,7.96,4.42,69.3,13.9,1.39,2.24
20250701,2025-07,22,7.48,4.16,69.3,19.4,1.39,2.27
20250801,2025-08,22,8.99,4.99,69.3,13.7,1.39,2.3
20250901,2025-09,22,9.5,5.28,69.3,21.0,1.39,2.34
20251001,2025-10,22,9.12,5.07,69.3,22.3,1.39,2.37
20251101,2025-11,22,8.17,4.54,69.3,14.7,1.39,2.4
20251201,2025-12,22,9.58,5.32,69.3,14.7,1.39,2.43
20241201,2024-12,23,894.79,497.11,85.2,12.4,4.17,1.07
20250101,2025-01,23,445.9,247.72,74.1,12.3,4.17,1.61
20250201,2025-02,23,148.42,82.46,75.0,13.9,4.17,1.79
20250301,2025-03,23,136.68,75.93,75.0,19.9,4.17,1.95
20250401,2025-04,23,140.95,78.31,75.0,23.0,4.17,2.12
20250501,2025-05,23,111.81,62.12,75.0,18.3,4.17,2.25
20250601,2025-06,23,102.06,56.7,75.0,13.9,4.17,2.38
20250701,2025-07,23,32.9,18.28,69.8,21.9,4.17,2.42
20250801,2025-08,23,31.6,17.56,69.8,21.8,4.17,2.45
20250901,2025-09,23,33.28,18.49,69.8,20.9,4.17,2.49
20251001,2025-10,23,28.33,15.74,69.8,17.9,4.17,2.53
20251101,2025-11,23,33.45,18.58,69.8,12.8,4.17,2.57
20251201,2025-12,23,34.15,18.97,69.8,22.1,4.17,2.61
20240601,2024-06,24,877.33,156.67,86.0,19.6,2.78,1.58
20240701,2024-07,24,449.63,80.29,86.2,16.2,2.78,2.39
20240801,2024-08,24,207.33,37.02,78.4,13.2,2.78,2.76
20240901,2024-09,24,177.93,31.77,78.4,17.1,2.78,3.08
20241001,2024-10,24,120.51,21.52,78.4,22.5,2.78,3.3
20241101,2024-11,24,127.33,22.74,78.4,14.2,2.78,3.53
20241201,2024-12,24,85.13,15.2,78.4,12.5,2.78,3.68
20250101,2025-01,24,45.16,8.06,72.3,22.9,2.78,3.76
20250201,2025-02,24,48.59,8.68,72.3,20.8,2.78,3.85
20250301,2025-03,24,50.76,9.06,72.3,10.1,2.78,3.94
20250401,2025-04,24,53.15,9.49,72.3,10.5,2.78,4.04
20250501,2025-05,24,40.71,7.27,72.3,18.5,2.78,4.11
20250601,2025-06,24,53.87,9.62,72.3,20.4,2.78,4.21
20250701,2025-07,24,51.18,9.14,72.3,9.4,2.78,4.3
20250801,2025-08,24,52.88,9.44,72.3,16.7,2.78,4.39
20250901,2025-09,24,54.03,9.65,72.3,20.9,2.78,4.49
20251001,2025-10,24,50.56,9.03,72.3,11.9,2.78,4.58
20251101,2025-11,24,45.97,8.21,72.3,12.7,2.78,4.67
20251201,2025-12,24,48.32,8.63,72.3,17.1,2.78,4.75
20240401,2024-04,25,362.33,75.49,92.0,10.8,1.25,1.45
20240501,2024-05,25,210.06,43.76,86.7,16.8,1.25,2.29
20240601,2024-06,25,73.13,15.24,78.0,11.3,1.25,2.58
20240701,2024-07,25,63.31,13.19,78.0,22.7,1.25,2.84
20240801,2024-08,25,59.38,12.37,78.0,23.1,1.25,3.07
20240901,2024-09,25,48.8,10.17,78.0,11.3,1.25,3.27
20241001,2024-10,25,37.51,7.81,78.0,23.8,1.25,3.42
20241101,2024-11,25,16.69,3.48,72.0,8.1,1.25,3.48
20241201,2024-12,25,21.84,4.55,72.0,14.5,1.25,3.57
20250101,2025-01,25,21.8,4.54,72.0,22.4,1.25,3.66
20250201,2025-02,25,16.97,3.54,72.0,18.9,1.25,3.73
20250301,2025-03,25,20.75,4.32,72.0,19.8,1.25,3.81
20250401,2025-04,25,21.48,4.47,72.0,18.5,1.25,3.9
20250501,2025-05,25,18.33,3.82,72.0,21.6,1.25,3.97
20250601,2025-06,25,18.31,3.81,72.0,23.9,1.25,4.04
20250701,2025-07,25,22.47,4.68,72.0,20.0,1.25,4.13
20250801,2025-08,25,21.27,4.43,72.0,16.7,1.25,4.22
20250901,2025-09,25,21.14,4.4,72.0,19.3,1.25,4.3
20251001,2025-10,25,22.35,4.66,72.0,22.1,1.25,4.39
20251101,2025-11,25,18.76,3.91,72.0,10.7,1.25,4.47
20251201,2025-12,25,17.51,3.65,72.0,12.6,1.25,4.54
20221001,2022-10,26,62.46,6.01,82.8,23.3,0.29,1.09
20221101,2022-11,26,30.93,2.97,79.3,22.1,0.29,1.63
20221201,2022-12,26,11.03,1.06,75.2,8.6,0.29,1.82
20230101,2023-01,26,10.65,1.02,75.2,11.0,0.29,2.01
20230201,2023-02,26,7.51,0.72,75.2,20.3,0.29,2.14
20230301,2023-03,26,7.24,0.7,75.2,13.7,0.29,2.27
20230401,2023-04,26,6.65,0.64,75.2,8.9,0.29,2.38
20230501,2023-05,26,2.02,0.19,69.9,15.7,0.29,2.42
20230601,2023-06,26,2.36,0.23,69.9,23.8,0.29,2.46
20230701,2023-07,26,2.21,0.21,69.9,17.8,0.29,2.5
20230801,2023-08,26,2.5,0.24,69.9,13.9,0.29,2.54
20230901,2023-09,26,1.99,0.19,69.9,21.1,0.29,2.58
20231001,2023-10,26,2.25,0.22,69.9,22.2,0.29,2.62
20231101,2023-11,26,2.33,0.22,69.9,14.9,0.29,2.66
20231201,2023-12,26,1.99,0.19,69.9,16.2,0.29,2.69
20240101,2024-01,26,2.19,0.21,69.9,19.0,0.29,2.73
