date_key,full_date,total_stream_hours_m,peak_concurrent_streams_m,uhd_4k_share_pct,hdr_share_pct,rebuffer_ratio_pct,avg_bitrate_mbps,non_english_stream_share_pct
20241123,2024-11-23,968.0,123.51,37.38,26.91,0.152,10.34,49.6
20241124,2024-11-24,1004.73,120.65,37.68,27.13,0.188,9.99,49.6
20241125,2024-11-25,758.13,99.46,37.14,26.74,0.142,10.11,49.6
20241126,2024-11-26,754.34,94.85,37.81,27.22,0.159,10.16,49.6
20241127,2024-11-27,770.45,94.84,37.16,26.76,0.181,9.96,49.6
20241128,2024-11-28,760.43,97.64,37.52,27.01,0.166,10.26,49.6
20241129,2024-11-29,866.3,104.9,37.51,27.01,0.189,10.33,49.6
20241130,2024-11-30,994.37,130.48,37.21,26.79,0.18,10.34,49.6
20241201,2024-12-01,1012.29,123.09,37.47,26.98,0.176,10.43,49.6
20241202,2024-12-02,770.41,100.28,37.81,27.22,0.156,10.26,49.6
20241203,2024-12-03,739.93,92.95,37.55,27.04,0.2,10.04,49.6
20241204,2024-12-04,758.86,98.66,37.3,26.86,0.163,9.97,49.6
20241205,2024-12-05,742.08,89.62,37.73,27.17,0.16,10.37,49.6
20241206,2024-12-06,811.58,102.56,37.18,26.77,0.168,10.24,49.6
20241207,2024-12-07,1026.57,124.87,37.52,27.01,0.164,10.35,49.6
20241208,2024-12-08,989.19,118.43,37.91,27.3,0.183,10.07,49.6
20241209,2024-12-09,777.93,101.02,38.05,27.4,0.194,10.21,49.6
20241210,2024-12-10,759.73,99.37,38.12,27.45,0.192,10.35,49.6
20241211,2024-12-11,778.68,99.02,38.41,27.66,0.187,10.21,49.6
20241212,2024-12-12,756.84,97.07,37.75,27.18,0.148,10.28,49.6
20241213,2024-12-13,816.77,103.56,36.69,26.42,0.168,10.38,49.6
20241214,2024-12-14,976.66,119.35,37.65,27.11,0.18,10.23,49.6
20241215,2024-12-15,1011.2,120.5,37.96,27.33,0.187,10.09,49.6
20241216,2024-12-16,738.44,95.11,37.19,26.78,0.193,10.26,49.6
20241217,2024-12-17,767.96,92.31,37.63,27.09,0.226,10.38,49.6
20241218,2024-12-18,760.33,91.65,38.12,27.45,0.179,9.96,49.6
20241219,2024-12-19,782.55,96.03,38.48,27.71,0.161,10.32,49.6
20241220,2024-12-20,852.09,106.23,37.5,27.0,0.149,10.82,49.6
20241221,2024-12-21,1013.59,124.03,38.06,27.4,0.133,10.19,49.6
20241222,2024-12-22,974.61,125.03,37.66,27.12,0.175,10.27,49.6
20241223,2024-12-23,780.27,100.24,38.08,27.42,0.181,10.39,49.6
20241224,2024-12-24,778.66,99.38,37.66,27.12,0.186,9.99,49.6
20241225,2024-12-25,771.53,95.2,37.7,27.14,0.181,10.6,49.6
20241226,2024-12-26,769.29,96.55,37.26,26.83,0.188,10.39,49.6
20241227,2024-12-27,820.93,100.06,38.02,27.37,0.167,10.01,49.6
20241228,2024-12-28,971.26,127.26,38.2,27.5,0.193,10.56,49.6
20241229,2024-12-29,989.55,120.74,38.07,27.41,0.172,10.23,49.6
20241230,2024-12-30,761.61,99.81,38.3,27.58,0.2,10.05,49.6
20241231,2024-12-31,776.7,101.37,36.83,26.52,0.181,10.16,49.6
20250101,2025-01-01,814.32,99.79,44.8,32.26,0.117,10.54,52.0
20250102,2025-01-02,773.25,94.81,44.29,31.89,0.132,9.35,52.0
20250103,2025-01-03,911.1,111.65,44.24,31.85,0.14,9.98,52.0
20250104,2025-01-04,1072.16,129.66,43.72,31.48,0.144,9.85,52.0
20250105,2025-01-05,1039.99,130.65,43.92,31.62,0.116,9.83,52.0
20250106,2025-01-06,636.69,77.72,43.57,31.37,0.119,9.74,52.0
20250107,2025-01-07,637.24,81.26,44.27,31.87,0.146,10.2,52.0
20250108,2025-01-08,622.82,74.21,44.3,31.9,0.133,10.03,52.0
20250109,2025-01-09,643.13,76.43,43.37,31.23,0.176,9.82,52.0
20250110,2025-01-10,744.23,91.74,43.46,31.29,0.114,9.82,52.0
20250111,2025-01-11,828.51,107.48,43.54,31.35,0.163,9.93,52.0
20250112,2025-01-12,858.47,110.29,44.51,32.05,0.151,9.73,52.0
20250113,2025-01-13,658.26,79.41,43.27,31.15,0.129,9.67,52.0
20250114,2025-01-14,652.55,78.58,43.98,31.67,0.152,9.7,52.0
20250115,2025-01-15,658.63,80.0,44.26,31.87,0.13,9.89,52.0
20250116,2025-01-16,635.82,79.98,43.87,31.59,0.151,9.62,52.0
20250117,2025-01-17,695.18,82.97,43.45,31.28,0.159,9.82,52.0
20250118,2025-01-18,862.86,110.55,44.28,31.88,0.148,10.19,52.0
20250119,2025-01-19,854.87,104.16,43.91,31.62,0.178,10.2,52.0
20250120,2025-01-20,653.33,85.24,44.3,31.9,0.141,10.09,52.0
20250121,2025-01-21,666.25,81.18,44.74,32.21,0.161,9.65,52.0
20250122,2025-01-22,627.23,79.19,44.32,31.91,0.133,9.81,52.0
20250123,2025-01-23,628.3,76.45,43.35,31.21,0.122,9.96,52.0
20250124,2025-01-24,728.52,89.26,44.23,31.85,0.15,9.71,52.0
20250125,2025-01-25,815.06,98.21,43.12,31.05,0.14,9.79,52.0
20250126,2025-01-26,818.76,97.63,43.93,31.63,0.119,9.55,52.0
20250127,2025-01-27,625.91,75.35,44.2,31.82,0.117,9.76,52.0
20250128,2025-01-28,623.79,76.49,44.7,32.18,0.132,9.6,52.0
20250129,2025-01-29,638.21,78.36,44.58,32.1,0.125,9.51,52.0
20250130,2025-01-30,631.48,78.43,43.77,31.51,0.153,9.82,52.0
20250131,2025-01-31,716.87,89.15,43.88,31.59,0.145,9.84,52.0
20250201,2025-02-01,818.35,102.31,43.86,31.58,0.158,10.05,52.0
20250202,2025-02-02,841.95,101.29,44.87,32.31,0.13,9.83,52.0
20250203,2025-02-03,634.62,76.33,44.37,31.95,0.13,9.85,52.0
20250204,2025-02-04,633.54,80.87,44.13,31.77,0.111,9.96,52.0
20250205,2025-02-05,653.24,80.89,43.3,31.18,0.11,10.17,52.0
20250206,2025-02-06,656.38,82.54,43.47,31.3,0.13,9.99,52.0
20250207,2025-02-07,691.57,87.5,43.58,31.38,0.157,9.73,52.0
20250208,2025-02-08,854.68,102.48,44.31,31.9,0.155,9.82,52.0
20250209,2025-02-09,829.74,100.93,43.38,31.23,0.146,10.07,52.0
20250210,2025-02-10,645.54,80.54,44.36,31.94,0.133,9.98,52.0
20250211,2025-02-11,652.96,83.5,44.69,32.18,0.11,9.71,52.0
20250212,2025-02-12,665.88,81.81,44.2,31.82,0.149,9.83,52.0
20250213,2025-02-13,656.03,78.72,43.91,31.62,0.142,9.87,52.0
20250214,2025-02-14,700.06,91.04,43.64,31.42,0.122,10.04,52.0
20250215,2025-02-15,879.36,108.49,44.16,31.8,0.131,9.86,52.0
20250216,2025-02-16,824.01,105.2,44.07,31.73,0.12,9.78,52.0
20250217,2025-02-17,651.44,79.21,43.78,31.52,0.161,9.92,52.0
20250218,2025-02-18,643.09,83.14,44.25,31.86,0.129,10.19,52.0
20250219,2025-02-19,660.77,80.59,43.96,31.65,0.144,9.77,52.0
20250220,2025-02-20,642.99,79.73,44.07,31.73,0.146,9.64,52.0
20250221,2025-02-21,705.22,86.96,43.83,31.56,0.144,9.9,52.0
20250222,2025-02-22,845.79,100.6,44.2,31.82,0.175,10.21,52.0
20250223,2025-02-23,817.75,101.45,43.99,31.67,0.181,9.84,52.0
20250224,2025-02-24,639.76,79.87,43.47,31.3,0.105,9.77,52.0
20250225,2025-02-25,659.4,83.73,42.93,30.91,0.119,10.19,52.0
20250226,2025-02-26,657.72,80.71,44.19,31.82,0.112,10.05,52.0
20250227,2025-02-27,648.36,83.06,44.67,32.16,0.113,10.09,52.0
20250228,2025-02-28,722.23,86.67,43.55,31.36,0.156,9.88,52.0
20250301,2025-03-01,861.57,110.63,44.17,31.8,0.098,9.84,52.0
20250302,2025-03-02,852.84,106.4,43.14,31.06,0.145,9.91,52.0
20250303,2025-03-03,650.55,84.97,44.97,32.38,0.132,10.04,52.0
20250304,2025-03-04,638.8,81.02,44.5,32.04,0.145,10.15,52.0
20250305,2025-03-05,637.85,79.13,44.69,32.18,0.143,10.24,52.0
20250306,2025-03-06,657.16,81.77,43.5,31.32,0.164,10.05,52.0
20250307,2025-03-07,721.45,91.05,43.04,30.99,0.148,9.83,52.0
20250308,2025-03-08,882.36,105.25,44.12,31.77,0.104,10.0,52.0
20250309,2025-03-09,883.71,104.96,44.33,31.92,0.19,9.88,52.0
20250310,2025-03-10,652.25,85.58,44.69,32.18,0.134,9.17,52.0
20250311,2025-03-11,631.97,76.97,44.43,31.99,0.187,10.03,52.0
20250312,2025-03-12,623.42,76.57,43.5,31.32,0.154,9.74,52.0
20250313,2025-03-13,657.26,83.83,43.64,31.42,0.123,9.84,52.0
20250314,2025-03-14,723.41,94.35,43.85,31.57,0.14,9.58,52.0
20250315,2025-03-15,875.43,108.38,44.51,32.05,0.123,9.8,52.0
20250316,2025-03-16,856.88,109.43,43.74,31.49,0.148,9.8,52.0
20250317,2025-03-17,665.8,86.5,44.0,31.68,0.114,10.12,52.0
20250318,2025-03-18,639.16,81.94,44.36,31.94,0.124,9.84,52.0
20250319,2025-03-19,650.42,79.06,43.31,31.18,0.126,10.11,52.0
20250320,2025-03-20,666.54,86.42,44.25,31.86,0.13,9.93,52.0
20250321,2025-03-21,696.64,91.39,43.7,31.46,0.128,9.96,52.0
20250322,2025-03-22,875.95,105.31,44.25,31.86,0.118,9.68,52.0
20250323,2025-03-23,848.68,107.11,44.37,31.95,0.158,9.98,52.0
20250324,2025-03-24,640.64,83.53,43.95,31.64,0.152,9.84,52.0
20250325,2025-03-25,665.15,82.27,44.17,31.8,0.129,9.76,52.0
20250326,2025-03-26,634.25,75.89,44.44,32.0,0.15,10.01,52.0
20250327,2025-03-27,635.59,81.55,43.49,31.31,0.16,10.05,52.0
20250328,2025-03-28,729.49,86.69,44.09,31.74,0.161,9.85,52.0
20250329,2025-03-29,874.2,103.96,44.05,31.72,0.146,9.88,52.0
20250330,2025-03-30,828.28,104.25,43.99,31.67,0.17,10.11,52.0
20250331,2025-03-31,619.56,78.82,43.47,31.3,0.166,10.19,52.0
20250401,2025-04-01,650.38,81.85,44.12,31.77,0.157,10.07,52.0
20250402,2025-04-02,625.86,81.17,43.33,31.2,0.122,10.08,52.0
20250403,2025-04-03,647.58,79.51,44.84,32.28,0.111,10.15,52.0
20250404,2025-04-04,711.55,90.38,44.29,31.89,0.104,9.83,52.0
20250405,2025-04-05,860.54,110.25,43.71,31.47,0.139,9.74,52.0
20250406,2025-04-06,835.69,101.47,43.49,31.31,0.147,10.03,52.0
20250407,2025-04-07,623.2,79.43,43.86,31.58,0.153,9.86,52.0
20250408,2025-04-08,660.39,80.61,44.5,32.04,0.12,10.29,52.0
20250409,2025-04-09,657.29,82.97,44.11,31.76,0.149,10.25,52.0
20250410,2025-04-10,671.28,87.26,43.63,31.41,0.13,10.07,52.0
20250411,2025-04-11,708.85,86.74,43.59,31.38,0.153,9.56,52.0
20250412,2025-04-12,856.75,104.73,44.17,31.8,0.164,9.46,52.0
20250413,2025-04-13,875.88,107.44,44.66,32.16,0.117,9.79,52.0
20250414,2025-04-14,640.36,77.8,43.34,31.2,0.113,9.73,52.0
20250415,2025-04-15,644.45,77.52,44.02,31.69,0.124,9.98,52.0
20250416,2025-04-16,661.16,84.52,43.44,31.28,0.156,9.76,52.0
20250417,2025-04-17,659.59,81.63,43.24,31.13,0.14,9.81,52.0
20250418,2025-04-18,703.76,87.0,43.78,31.52,0.132,9.86,52.0
20250419,2025-04-19,836.47,99.48,43.55,31.36,0.165,10.13,52.0
20250420,2025-04-20,825.0,98.36,44.12,31.77,0.14,9.77,52.0
20250421,2025-04-21,654.53,79.06,44.5,32.04,0.176,10.02,52.0
20250422,2025-04-22,628.13,78.85,44.04,31.71,0.15,10.13,52.0
20250423,2025-04-23,632.39,75.5,42.7,30.74,0.159,9.87,52.0
20250424,2025-04-24,637.1,78.42,44.27,31.87,0.138,9.78,52.0
20250425,2025-04-25,698.2,84.04,43.79,31.53,0.151,9.92,52.0
20250426,2025-04-26,876.65,111.26,44.05,31.72,0.169,9.79,52.0
20250427,2025-04-27,863.29,112.86,44.85,32.29,0.118,9.88,52.0
20250428,2025-04-28,638.84,79.06,43.67,31.44,0.125,10.11,52.0
20250429,2025-04-29,668.95,81.29,43.74,31.49,0.138,9.64,52.0
20250430,2025-04-30,661.3,85.96,43.95,31.64,0.141,9.8,52.0
20250501,2025-05-01,672.57,80.5,44.08,31.74,0.154,9.97,52.0
20250502,2025-05-02,708.81,89.2,43.12,31.05,0.14,9.7,52.0
20250503,2025-05-03,837.89,104.88,43.51,31.33,0.149,9.86,52.0
20250504,2025-05-04,829.79,105.28,43.25,31.14,0.112,9.88,52.0
20250505,2025-05-05,670.28,84.56,45.0,32.4,0.161,10.0,52.0
20250506,2025-05-06,669.36,79.49,43.75,31.5,0.14,10.18,52.0
20250507,2025-05-07,646.9,80.11,44.11,31.76,0.12,9.81,52.0
20250508,2025-05-08,638.54,76.08,43.23,31.13,0.11,9.89,52.0
20250509,2025-05-09,702.14,89.55,43.97,31.66,0.145,9.94,52.0
20250510,2025-05-10,823.45,100.22,43.68,31.45,0.152,9.48,52.0
20250511,2025-05-11,848.21,109.03,44.15,31.79,0.132,10.34,52.0
20250512,2025-05-12,626.64,74.47,44.18,31.81,0.183,9.72,52.0
20250513,2025-05-13,633.04,81.97,43.76,31.51,0.144,9.77,52.0
20250514,2025-05-14,622.93,75.55,43.32,31.19,0.124,9.91,52.0
20250515,2025-05-15,656.2,79.21,44.78,32.24,0.157,10.02,52.0
20250516,2025-05-16,703.68,89.07,45.0,32.4,0.146,9.97,52.0
20250517,2025-05-17,876.95,111.22,43.41,31.26,0.13,10.24,52.0
20250518,2025-05-18,867.62,104.84,43.4,31.25,0.151,9.87,52.0
20250519,2025-05-19,641.04,80.5,43.63,31.41,0.13,9.81,52.0
20250520,2025-05-20,636.99,78.49,43.59,31.38,0.131,9.65,52.0
20250521,2025-05-21,658.51,83.87,43.82,31.55,0.108,9.99,52.0
20250522,2025-05-22,655.75,78.79,44.23,31.85,0.132,9.73,52.0
20250523,2025-05-23,734.28,87.81,43.99,31.67,0.154,9.72,52.0
20250524,2025-05-24,839.33,102.53,44.27,31.87,0.116,9.67,52.0
20250525,2025-05-25,821.1,99.31,43.87,31.59,0.113,9.63,52.0
20250526,2025-05-26,632.69,81.53,44.52,32.05,0.115,9.84,52.0
20250527,2025-05-27,629.21,82.16,44.36,31.94,0.13,9.69,52.0
20250528,2025-05-28,630.13,75.06,44.38,31.95,0.131,9.97,52.0
20250529,2025-05-29,665.04,80.03,43.63,31.41,0.131,9.99,52.0
20250530,2025-05-30,717.23,91.37,45.0,32.4,0.189,9.56,52.0
20250531,2025-05-31,838.17,104.48,43.11,31.04,0.145,9.83,52.0
20250601,2025-06-01,836.5,104.07,44.8,32.26,0.157,9.94,52.0
20250602,2025-06-02,644.32,79.8,43.9,31.61,0.145,9.85,52.0
20250603,2025-06-03,646.75,82.51,44.45,32.0,0.14,9.99,52.0
20250604,2025-06-04,627.14,80.86,43.82,31.55,0.125,9.95,52.0
20250605,2025-06-05,637.55,75.9,43.78,31.52,0.15,10.27,52.0
20250606,2025-06-06,734.0,94.14,44.13,31.77,0.109,10.05,52.0
20250607,2025-06-07,828.08,106.88,43.99,31.67,0.185,9.95,52.0
20250608,2025-06-08,853.73,107.38,44.1,31.75,0.151,9.66,52.0
20250609,2025-06-09,674.83,82.59,44.65,32.15,0.128,9.71,52.0
20250610,2025-06-10,672.13,86.65,44.36,31.94,0.146,9.61,52.0
20250611,2025-06-11,672.77,83.84,43.45,31.28,0.145,9.58,52.0
20250612,2025-06-12,645.28,80.41,43.35,31.21,0.107,10.38,52.0
20250613,2025-06-13,700.83,89.89,43.45,31.28,0.144,9.69,52.0
20250614,2025-06-14,888.57,115.57,44.1,31.75,0.154,9.91,52.0
20250615,2025-06-15,833.06,100.29,44.18,31.81,0.107,9.99,52.0
20250616,2025-06-16,635.86,78.44,44.77,32.23,0.15,10.01,52.0
20250617,2025-06-17,634.36,77.81,43.81,31.54,0.121,10.05,52.0
20250618,2025-06-18,671.81,80.88,43.52,31.33,0.165,9.72,52.0
20250619,2025-06-19,632.62,79.39,43.81,31.54,0.115,9.74,52.0
20250620,2025-06-20,701.46,85.84,43.72,31.48,0.109,10.04,52.0
20250621,2025-06-21,860.92,104.78,44.66,32.16,0.128,10.11,52.0
20250622,2025-06-22,859.36,104.18,43.9,31.61,0.157,10.03,52.0
20250623,2025-06-23,670.37,81.08,43.64,31.42,0.136,9.77,52.0
20250624,2025-06-24,636.07,77.02,44.55,32.08,0.08,9.82,52.0
20250625,2025-06-25,631.8,77.65,44.08,31.74,0.156,10.02,52.0
20250626,2025-06-26,646.22,79.52,44.96,32.37,0.138,9.8,52.0
20250627,2025-06-27,742.85,94.14,44.65,32.15,0.141,10.12,52.0
20250628,2025-06-28,848.76,100.93,44.03,31.7,0.122,10.0,52.0
20250629,2025-06-29,850.83,105.49,45.0,32.4,0.165,9.73,52.0
20250630,2025-06-30,662.69,81.48,43.97,31.66,0.12,9.87,52.0
20250701,2025-07-01,670.48,85.5,44.58,32.1,0.097,9.9,52.0
20250702,2025-07-02,624.61,77.59,44.16,31.8,0.098,9.92,52.0
20250703,2025-07-03,626.59,74.79,44.09,31.74,0.143,9.7,52.0
20250704,2025-07-04,741.48,89.05,44.32,31.91,0.103,10.21,52.0
20250705,2025-07-05,853.69,111.75,43.7,31.46,0.162,9.79,52.0
20250706,2025-07-06,836.43,103.85,43.91,31.62,0.132,9.99,52.0
20250707,2025-07-07,675.9,81.28,43.72,31.48,0.147,9.81,52.0
20250708,2025-07-08,643.82,78.72,43.08,31.02,0.15,9.77,52.0
20250709,2025-07-09,657.62,80.23,43.53,31.34,0.142,9.66,52.0
20250710,2025-07-10,631.33,79.28,44.36,31.94,0.153,10.11,52.0
20250711,2025-07-11,701.41,83.8,44.37,31.95,0.147,10.04,52.0
20250712,2025-07-12,838.69,103.38,44.01,31.69,0.118,9.73,52.0
20250713,2025-07-13,862.69,106.04,44.31,31.9,0.145,9.77,52.0
20250714,2025-07-14,649.12,81.43,43.43,31.27,0.17,9.73,52.0
20250715,2025-07-15,644.25,83.94,44.21,31.83,0.153,9.87,52.0
20250716,2025-07-16,639.23,77.83,43.74,31.49,0.144,9.71,52.0
20250717,2025-07-17,672.47,81.18,44.79,32.25,0.155,9.79,52.0
20250718,2025-07-18,757.29,93.23,43.09,31.02,0.153,10.44,52.0
20250719,2025-07-19,825.89,104.7,44.39,31.96,0.131,10.38,52.0
20250720,2025-07-20,879.23,106.09,43.87,31.59,0.136,9.81,52.0
20250721,2025-07-21,646.39,79.98,43.6,31.39,0.15,9.8,52.0
20250722,2025-07-22,628.53,77.61,44.62,32.13,0.132,9.84,52.0
20250723,2025-07-23,653.45,80.64,44.47,32.02,0.139,10.18,52.0
20250724,2025-07-24,637.45,76.18,43.51,31.33,0.16,9.66,52.0
20250725,2025-07-25,732.37,93.25,44.31,31.9,0.11,9.88,52.0
20250726,2025-07-26,865.87,105.53,44.75,32.22,0.157,10.14,52.0
20250727,2025-07-27,879.18,107.78,44.54,32.07,0.129,9.9,52.0
20250728,2025-07-28,639.02,75.94,43.26,31.15,0.16,9.75,52.0
20250729,2025-07-29,661.42,82.66,44.54,32.07,0.165,10.14,52.0
20250730,2025-07-30,670.91,85.01,44.47,32.02,0.138,9.49,52.0
20250731,2025-07-31,639.3,77.86,43.53,31.34,0.127,9.78,52.0
20250801,2025-08-01,743.65,90.24,43.18,31.09,0.102,9.99,52.0
20250802,2025-08-02,881.81,110.04,44.39,31.96,0.114,10.0,52.0
20250803,2025-08-03,826.56,105.93,44.12,31.77,0.157,9.79,52.0
20250804,2025-08-04,658.84,80.41,43.66,31.44,0.138,9.8,52.0
20250805,2025-08-05,645.35,78.9,44.9,32.33,0.171,10.09,52.0
20250806,2025-08-06,673.9,87.58,44.36,31.94,0.182,10.14,52.0
20250807,2025-08-07,635.38,81.9,44.26,31.87,0.134,9.84,52.0
20250808,2025-08-08,722.05,92.03,44.38,31.95,0.154,9.76,52.0
20250809,2025-08-09,837.8,102.1,43.96,31.65,0.126,10.14,52.0
20250810,2025-08-10,834.56,106.94,44.26,31.87,0.151,9.88,52.0
20250811,2025-08-11,636.61,76.88,43.39,31.24,0.164,9.78,52.0
20250812,2025-08-12,636.26,79.76,43.32,31.19,0.132,9.78,52.0
20250813,2025-08-13,664.08,83.47,44.0,31.68,0.099,10.22,52.0
20250814,2025-08-14,662.46,83.92,44.03,31.7,0.133,9.91,52.0
20250815,2025-08-15,736.23,90.69,43.83,31.56,0.136,9.72,52.0
20250816,2025-08-16,835.24,104.67,44.12,31.77,0.17,10.13,52.0
20250817,2025-08-17,890.57,112.88,43.97,31.66,0.129,9.64,52.0
20250818,2025-08-18,662.93,85.73,44.23,31.85,0.132,10.2,52.0
20250819,2025-08-19,633.97,79.44,44.33,31.92,0.114,9.93,52.0
20250820,2025-08-20,655.62,80.17,43.62,31.41,0.153,10.01,52.0
20250821,2025-08-21,675.35,83.19,43.97,31.66,0.15,9.82,52.0
20250822,2025-08-22,758.91,93.32,44.96,32.37,0.14,9.82,52.0
20250823,2025-08-23,862.69,106.41,44.56,32.08,0.147,9.96,52.0
20250824,2025-08-24,830.43,100.03,44.69,32.18,0.165,9.84,52.0
20250825,2025-08-25,653.01,85.14,44.22,31.84,0.149,10.1,52.0
20250826,2025-08-26,667.06,79.8,43.9,31.61,0.161,9.91,52.0
20250827,2025-08-27,661.92,85.83,43.97,31.66,0.146,9.96,52.0
20250828,2025-08-28,670.94,84.39,44.2,31.82,0.154,9.97,52.0
20250829,2025-08-29,757.34,90.12,44.86,32.3,0.178,9.65,52.0
20250830,2025-08-30,882.83,107.36,43.76,31.51,0.14,9.97,52.0
20250831,2025-08-31,887.35,112.33,43.78,31.52,0.106,9.8,52.0
20250901,2025-09-01,641.47,81.0,44.8,32.26,0.142,10.0,52.0
20250902,2025-09-02,634.15,82.4,44.09,31.74,0.136,9.75,52.0
20250903,2025-09-03,670.55,86.06,44.18,31.81,0.11,10.04,52.0
20250904,2025-09-04,627.78,77.6,44.48,32.03,0.124,10.21,52.0
20250905,2025-09-05,731.23,94.08,43.71,31.47,0.134,10.05,52.0
20250906,2025-09-06,841.76,106.48,43.29,31.17,0.125,9.66,52.0
20250907,2025-09-07,850.59,102.93,44.53,32.06,0.137,9.61,52.0
20250908,2025-09-08,636.33,81.23,43.72,31.48,0.158,10.18,52.0
20250909,2025-09-09,658.6,80.53,43.94,31.64,0.129,10.0,52.0
20250910,2025-09-10,635.61,77.78,44.12,31.77,0.161,9.64,52.0
20250911,2025-09-11,641.05,81.69,42.95,30.92,0.149,10.04,52.0
20250912,2025-09-12,717.77,89.97,44.76,32.23,0.148,9.85,52.0
20250913,2025-09-13,881.68,108.51,44.02,31.69,0.151,9.89,52.0
20250914,2025-09-14,876.95,114.88,43.89,31.6,0.152,9.88,52.0
20250915,2025-09-15,630.12,76.89,43.74,31.49,0.11,10.12,52.0
20250916,2025-09-16,634.21,79.67,44.66,32.16,0.137,10.06,52.0
20250917,2025-09-17,678.99,85.46,44.21,31.83,0.144,9.67,52.0
20250918,2025-09-18,666.41,82.67,43.41,31.26,0.098,9.86,52.0
20250919,2025-09-19,715.15,93.62,43.85,31.57,0.127,10.16,52.0
20250920,2025-09-20,843.76,104.84,43.08,31.02,0.149,10.15,52.0
20250921,2025-09-21,890.72,115.02,43.07,31.01,0.151,9.98,52.0
20250922,2025-09-22,678.33,83.47,44.41,31.98,0.166,10.11,52.0
20250923,2025-09-23,670.22,84.8,44.23,31.85,0.109,10.18,52.0
20250924,2025-09-24,639.23,77.85,43.29,31.17,0.153,9.79,52.0
20250925,2025-09-25,657.99,85.25,44.29,31.89,0.127,9.86,52.0
20250926,2025-09-26,719.7,87.34,43.35,31.21,0.149,9.85,52.0
20250927,2025-09-27,858.07,107.65,44.19,31.82,0.126,9.6,52.0
20250928,2025-09-28,881.29,112.17,43.78,31.52,0.126,9.98,52.0
20250929,2025-09-29,669.14,84.34,44.57,32.09,0.162,9.99,52.0
20250930,2025-09-30,633.88,82.03,45.0,32.4,0.123,10.12,52.0
20251001,2025-10-01,632.36,76.35,44.09,31.74,0.132,9.74,52.0
20251002,2025-10-02,671.47,84.47,43.02,30.97,0.135,10.25,52.0
20251003,2025-10-03,727.15,93.18,43.26,31.15,0.151,9.79,52.0
20251004,2025-10-04,859.99,108.98,43.16,31.08,0.159,9.65,52.0
20251005,2025-10-05,847.61,109.85,44.15,31.79,0.12,9.92,52.0
20251006,2025-10-06,636.4,80.43,43.94,31.64,0.128,9.83,52.0
20251007,2025-10-07,646.12,79.71,44.04,31.71,0.146,10.01,52.0
20251008,2025-10-08,678.08,83.58,44.63,32.13,0.165,9.9,52.0
20251009,2025-10-09,667.0,81.68,43.98,31.67,0.15,10.15,52.0
20251010,2025-10-10,746.06,90.69,44.46,32.01,0.162,9.81,52.0
20251011,2025-10-11,890.05,107.26,44.76,32.23,0.119,10.2,52.0
20251012,2025-10-12,838.38,109.25,43.31,31.18,0.133,9.9,52.0
20251013,2025-10-13,659.36,85.09,44.25,31.86,0.14,9.91,52.0
20251014,2025-10-14,638.6,83.77,44.17,31.8,0.132,9.72,52.0
20251015,2025-10-15,667.23,85.32,43.78,31.52,0.112,10.26,52.0
20251016,2025-10-16,660.45,81.7,43.75,31.5,0.124,9.95,52.0
20251017,2025-10-17,730.86,95.71,43.83,31.56,0.125,9.95,52.0
20251018,2025-10-18,867.68,107.54,44.56,32.08,0.114,10.0,52.0
20251019,2025-10-19,882.88,113.84,43.36,31.22,0.136,10.17,52.0
20251020,2025-10-20,662.42,82.67,44.71,32.19,0.137,10.14,52.0
20251021,2025-10-21,643.3,82.63,44.19,31.82,0.134,10.2,52.0
20251022,2025-10-22,635.04,77.93,43.35,31.21,0.164,9.85,52.0
20251023,2025-10-23,637.21,82.46,43.45,31.28,0.128,9.86,52.0
20251024,2025-10-24,757.61,93.44,44.48,32.03,0.136,9.88,52.0
20251025,2025-10-25,898.02,112.9,44.23,31.85,0.134,9.96,52.0
20251026,2025-10-26,897.67,115.89,44.18,31.81,0.121,10.04,52.0
20251027,2025-10-27,634.88,82.38,44.33,31.92,0.174,10.18,52.0
20251028,2025-10-28,655.42,80.92,43.39,31.24,0.164,9.66,52.0
20251029,2025-10-29,673.22,82.11,44.58,32.1,0.167,9.76,52.0
20251030,2025-10-30,672.49,87.93,44.23,31.85,0.148,9.69,52.0
20251031,2025-10-31,737.76,93.67,44.43,31.99,0.138,10.05,52.0
20251101,2025-11-01,887.0,111.92,44.24,31.85,0.129,9.73,52.0
20251102,2025-11-02,897.54,106.93,44.15,31.79,0.125,9.69,52.0
20251103,2025-11-03,631.39,79.81,43.99,31.67,0.156,9.94,52.0
20251104,2025-11-04,654.66,79.78,43.84,31.56,0.143,9.94,52.0
20251105,2025-11-05,678.64,88.17,43.55,31.36,0.147,10.14,52.0
20251106,2025-11-06,633.78,76.39,43.66,31.44,0.124,9.82,52.0
20251107,2025-11-07,730.93,93.46,44.19,31.82,0.148,9.69,52.0
20251108,2025-11-08,835.17,100.99,45.0,32.4,0.151,10.15,52.0
20251109,2025-11-09,866.53,111.56,44.38,31.95,0.147,10.02,52.0
20251110,2025-11-10,635.21,79.06,44.17,31.8,0.135,9.4,52.0
20251111,2025-11-11,669.04,84.79,43.91,31.62,0.127,9.99,52.0
20251112,2025-11-12,643.48,82.7,43.34,31.2,0.127,10.22,52.0
20251113,2025-11-13,659.48,81.08,44.11,31.76,0.152,9.67,52.0
